gaid^gadiscription^Date^AndroidId^Eventcategory^connectiontype^Totalevents^Sessions^Screenviews^Exit^ExitRate^
1^App Open Data^20160826^10e0d4f13247daba^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^10f7a3404f3280ae^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^115415fdc1d125aa^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^1398172c680f0419^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^13cfcb08de0d2e84^App Open^ ^4^ ^ ^ ^ ^
1^App Open Data^20160826^1473adc51512ab57^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^150cf0ba59f1802e^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^15dd94a33ca59aaf^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^163430efb7790191^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^172db24eb4dc48b3^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^17351ba72bc03555^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^17f0415c7fe43ef5^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^18386c1d681c573f^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^1899fb7f46fbdc7e^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^195cf7c740f61a97^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^1ac1aea4bec9378e^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^1bd5500f5d00393f^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^1cb8d6f9a40c465d^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^1f24647fa0ffa6f3^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^1fb0482755286011^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^20279e7270442e75^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^208844c3d3664e6^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^24af5835d8237f94^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^255077db9b286025^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^25e8e09a6169137b^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^26af5096ce1cbe26^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^26d511aa3f5d9e4a^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^27ca4a16d76c1600^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^28785bb5437436bb^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^2b887c35250f6a30^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^2d7b7146032b4d7a^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^2e2b230ac6361e26^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^2e5c25807692908f^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^2f6c41458131fb33^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^303f89620339d781^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^315f94e6c0bd2441^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^317ac3ba06cfb474^App Open^ ^2^ ^ ^ ^ ^
1^App Open Data^20160826^3320852f6cc425e3^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^33d3c3f25e3b0c31^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^343a8ed7717b19f5^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^348298f3b8b8b4e7^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^35cd6e50a970a826^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^35d899c3bf4c4a77^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^36021bc14ccd895f^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^389750cf828340d9^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^3af716fdb48761cc^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^3bcb836006fc74e4^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^3edc1b91a44a4e8b^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^3ffa9dff936de7ee^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^40b009759b802f71^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^4166135c5e3774b8^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^42443e03ddc906aa^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^451d5a586f1b8831^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^454ea3af6228a183^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^46594397db369a4^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^47aa6fb24e521a92^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^481af4ee26f815bc^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^4835f2dabd19d317^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^488c1ac65760686d^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^48ce004d98b69bff^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^4a1b1c0b6f73e5d6^App Open^ ^9^ ^ ^ ^ ^
1^App Open Data^20160826^4aa3864e016cbdaa^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^4aabd8d5d22a9f44^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^4d289e7a4af01f1c^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^4d54aa0d65c28d48^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^4d76b5560e8e19cf^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^4d9f5bbb730bf8d5^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^5143e4573cac7c64^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^53814befbf698e2f^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^57205b5e3a6c1aec^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^584d598b28bb97b5^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^5863cf258fff6406^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^59967013aca69779^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^5a0b776f3b4a6ffd^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^5a66f2f004a7cd05^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^5a6d04d193731db0^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^5a7ff03b90a7e3ec^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^5ba6ea70ca367c9a^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^5c6c2ec5f28924af^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^5c8564941bcf5bf8^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^5cd8b45ed00c0015^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^5eaba0387ae4fb85^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^5eeab53a105d921d^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^5fcfe45f27a666b4^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^602064832fde72a4^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^602ce77b5ee2646b^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^610835229d749df^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^617ac31d9e0d6c5d^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^61ace49638f7b299^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^640e0f140ef35ca8^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^647ffad96942859d^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^652745b0d724452e^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^65aa9a90a5278a97^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^65e59b96e74aa63b^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^66864493cba95b4c^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^6753b7e02cadf1f8^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^678be290a2acfafe^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^694a8b3605b5deca^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^69e17aa80e670191^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^6c4f88718cb669a9^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^6db5b20be548a457^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^6e027b203705d9cc^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^6ee254cf810fe3be^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^725a3f1b090423ee^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^7309713ac14b3a33^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^73507308c94077d5^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^736f955213532789^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^7482206a82d401f6^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^74d863488bbbd7e6^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^77d90de515c633fe^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^77e14c2abf0b847e^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^78916460b5cfbad3^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^789d4a602e5a480b^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^7a8fc971b960af60^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^7cab1e3af0fd05fc^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^7d7715d33ea8a864^App Open^ ^2^ ^ ^ ^ ^
1^App Open Data^20160826^7e126969c5bcfc42^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^7e86da0af24806c3^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^7f1fccd3cfdc5323^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^80a7a6abae02a0f3^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^816309ef5fbfffb9^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^8236bb15859db038^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^837b13a47159838c^App Open^ ^1^ ^ ^ ^ ^
1^App Open Data^20160826^83a0c4123df0676e^App Open^ ^1^ ^ ^ ^ ^
